"","subj","drug","eeg_date","Frequencies (Hz)","intervals_sec","channel","drug dose (mg/kg)","mean PSD (dB)","n","SD","median PSD (dB)"
"450","RAT06","Morphine","2016-07-12",20,9900,"EEG_OR","1",-16.9667672537043,30,3.20758296174167,-16.74234437505
"451","RAT06","Morphine","2016-07-12",20,10200,"EEG_FL","1",6.55778049907591,22,2.5599002139945,6.061217250605
"452","RAT06","Morphine","2016-07-12",20,10200,"EEG_FR","1",6.12655801333623,26,3.91883763103947,6.592409494895
"453","RAT06","Morphine","2016-07-12",20,10200,"EEG_PL","1",6.56492384887559,22,2.77707540904488,6.41017129684
"454","RAT06","Morphine","2016-07-12",20,10200,"EEG_PR","1",5.03400005425786,25,4.63754716510474,5.07773520667
"455","RAT06","Morphine","2016-07-12",20,10200,"EEG_OL","1",8.1652001230496,25,4.42833164949795,8.36818096676
"456","RAT06","Morphine","2016-07-12",20,10200,"EEG_OR","1",-16.5765313352133,30,3.60953048375174,-16.343672612
"457","RAT06","Morphine","2016-07-12",20,10500,"EEG_FL","1",7.76865592278345,29,2.50574541225217,8.42966245942
"458","RAT06","Morphine","2016-07-12",20,10500,"EEG_FR","1",7.66184225764733,30,2.62459156888065,7.49026658651
"459","RAT06","Morphine","2016-07-12",20,10500,"EEG_PL","1",7.86651117014207,29,2.27303405980968,7.82830784398
"460","RAT06","Morphine","2016-07-12",20,10500,"EEG_PR","1",4.47194428922432,30,3.3299424197036,4.972728201465
"461","RAT06","Morphine","2016-07-12",20,10500,"EEG_OL","1",8.04131819484967,30,2.70385785587547,7.958870097775
"462","RAT06","Morphine","2016-07-12",20,10500,"EEG_OR","1",-16.1126810016933,30,2.76476592544308,-15.68133865325
"463","RAT06","Morphine","2016-07-12",20,10800,"EEG_FL","1",6.87525915796903,30,2.95865801093827,7.0072409251
"464","RAT06","Morphine","2016-07-12",20,10800,"EEG_FR","1",7.1947722422,30,2.81824588502452,7.85910692828
"465","RAT06","Morphine","2016-07-12",20,10800,"EEG_PL","1",6.7215248148438,30,3.2021701537032,7.251623615695
"466","RAT06","Morphine","2016-07-12",20,10800,"EEG_PR","1",4.4730483781053,30,2.53549320872965,4.65255493758
"467","RAT06","Morphine","2016-07-12",20,10800,"EEG_OL","1",7.00077865601233,30,3.19328451923798,7.20697963436
"468","RAT06","Morphine","2016-07-12",20,10800,"EEG_OR","1",-15.3977157359967,30,2.93965286429232,-15.4049811471
"469","RAT06","Morphine","2016-07-12",20,11100,"EEG_FL","1",7.20923305001607,27,3.5872668262483,7.81899881966
"470","RAT06","Morphine","2016-07-12",20,11100,"EEG_FR","1",7.8689989305944,30,3.17481738042161,7.96569758514
"471","RAT06","Morphine","2016-07-12",20,11100,"EEG_PL","1",7.14088320040563,27,3.58835782439605,7.43229829591
"472","RAT06","Morphine","2016-07-12",20,11100,"EEG_PR","1",5.20831724882614,28,2.57852270419758,5.30955085942
"473","RAT06","Morphine","2016-07-12",20,11100,"EEG_OL","1",7.15954944779414,29,3.54879493323622,7.22168795871
"474","RAT06","Morphine","2016-07-12",20,11100,"EEG_OR","1",-16.23327094188,30,2.72726126185072,-15.9217371248
"475","RAT06","Morphine","2016-07-12",20,11400,"EEG_FL","1",6.93878247894933,27,3.17251526239257,7.04078832339
"476","RAT06","Morphine","2016-07-12",20,11400,"EEG_FR","1",7.39024395224074,27,2.90057104275799,7.15047194108
"477","RAT06","Morphine","2016-07-12",20,11400,"EEG_PL","1",6.77455244085937,27,3.34394900960428,7.09029559096
"478","RAT06","Morphine","2016-07-12",20,11400,"EEG_PR","1",4.71007262605727,30,3.81202873053979,4.366250610025
"479","RAT06","Morphine","2016-07-12",20,11400,"EEG_OL","1",8.43504843476759,29,3.86556226617616,8.35954556792
"480","RAT06","Morphine","2016-07-12",20,11400,"EEG_OR","1",-15.6465009150767,30,3.28970106738352,-15.9774659807
"481","RAT06","Morphine","2016-07-12",20,11700,"EEG_FL","1",6.61006661362482,23,3.27069589369731,7.19849551282
"482","RAT06","Morphine","2016-07-12",20,11700,"EEG_FR","1",6.90029045462138,29,3.14308041521196,7.1321019981
"483","RAT06","Morphine","2016-07-12",20,11700,"EEG_PL","1",6.58271073567418,22,3.48578982952932,7.50166573408
"484","RAT06","Morphine","2016-07-12",20,11700,"EEG_PR","1",3.61110116561221,24,2.90388199630889,3.77541275794
"485","RAT06","Morphine","2016-07-12",20,11700,"EEG_OL","1",7.2270770418252,25,2.52736739771585,7.28103968954
"486","RAT06","Morphine","2016-07-12",20,11700,"EEG_OR","1",-16.122108092211,30,3.57252401631657,-15.71352911365
"487","RAT06","Morphine","2016-07-12",20,12000,"EEG_FL","1",7.42130852046654,26,2.37145227402235,7.522403233435
"488","RAT06","Morphine","2016-07-12",20,12000,"EEG_FR","1",7.648372628211,30,2.75071883627306,7.816056021885
"489","RAT06","Morphine","2016-07-12",20,12000,"EEG_PL","1",7.259444434894,25,2.44554097380027,7.21077063965
"490","RAT06","Morphine","2016-07-12",20,12000,"EEG_PR","1",5.07602318131167,27,3.39395898495252,5.94796829113
"491","RAT06","Morphine","2016-07-12",20,12000,"EEG_OL","1",7.82648575031429,28,3.27085307558322,6.903890566265
"492","RAT06","Morphine","2016-07-12",20,12000,"EEG_OR","1",-15.36507308405,30,2.75207195520351,-15.1813426377
"493","RAT06","Morphine","2016-07-12",20,12300,"EEG_FL","1",8.25497605485678,28,3.58604367254436,7.27343168146
"494","RAT06","Morphine","2016-07-12",20,12300,"EEG_FR","1",8.24237021404791,28,3.75148926406641,8.365822750735
"495","RAT06","Morphine","2016-07-12",20,12300,"EEG_PL","1",8.21248320046539,28,3.70473785944417,7.308458988745
"496","RAT06","Morphine","2016-07-12",20,12300,"EEG_PR","1",6.1222335113404,30,4.21664998458405,5.948040388265
"497","RAT06","Morphine","2016-07-12",20,12300,"EEG_OL","1",9.003696513303,30,4.78195988191923,9.111254566915
"498","RAT06","Morphine","2016-07-12",20,12300,"EEG_OR","1",-15.8320317067333,30,3.3240162677801,-15.3531933013
"499","RAT06","Morphine","2016-07-12",20,12600,"EEG_FL","1",8.30184195253482,27,2.65978175037403,8.29855171266
"500","RAT06","Morphine","2016-07-12",20,12600,"EEG_FR","1",7.53965725039483,29,3.16063443939338,6.91548256393
"501","RAT06","Morphine","2016-07-12",20,12600,"EEG_PL","1",8.28831656807852,27,2.62198397713517,8.27170687295
"502","RAT06","Morphine","2016-07-12",20,12600,"EEG_PR","1",3.54675065527431,29,3.50619855993872,2.99728113156
"503","RAT06","Morphine","2016-07-12",20,12600,"EEG_OL","1",8.05332130850621,29,2.81637828524199,8.04632818232
"504","RAT06","Morphine","2016-07-12",20,12600,"EEG_OR","1",-16.140259937157,30,3.76566485483218,-16.42164164665
"505","RAT06","Morphine","2016-07-12",30,300,"EEG_FL","baseline",6.44577699764408,24,3.46311951478693,6.22362781858
"506","RAT06","Morphine","2016-07-12",30,300,"EEG_FR","baseline",7.19276236082386,29,3.28017260283055,7.83149185183
"507","RAT06","Morphine","2016-07-12",30,300,"EEG_PL","baseline",6.35099515213629,24,3.43884116078683,6.32985945913
"508","RAT06","Morphine","2016-07-12",30,300,"EEG_PR","baseline",4.56394378968726,25,2.88058910067806,4.97062011677
"509","RAT06","Morphine","2016-07-12",30,300,"EEG_OL","baseline",7.00641463316731,26,3.14721419444287,7.404720202845
"510","RAT06","Morphine","2016-07-12",30,300,"EEG_OR","baseline",-17.45475416849,30,3.70624446288527,-17.9105775031
"511","RAT06","Morphine","2016-07-12",30,600,"EEG_FL","baseline",5.93967724093203,29,3.6944341509991,6.80495483888
"512","RAT06","Morphine","2016-07-12",30,600,"EEG_FR","baseline",6.10654123468986,30,2.84396102018054,6.517840133215
"513","RAT06","Morphine","2016-07-12",30,600,"EEG_PL","baseline",5.973388815815,29,3.77955143086159,6.7767698183
"514","RAT06","Morphine","2016-07-12",30,600,"EEG_PR","baseline",4.02641623063837,30,2.30381478388586,3.86787227335
"515","RAT06","Morphine","2016-07-12",30,600,"EEG_OL","baseline",6.60847855355567,30,2.98756998715608,7.161169945145
"516","RAT06","Morphine","2016-07-12",30,600,"EEG_OR","baseline",-16.77505286371,30,3.5733886645623,-16.5486860761
"517","RAT06","Morphine","2016-07-12",30,900,"EEG_FL","baseline",6.70434889840172,29,3.11119834228932,7.47990228476
"518","RAT06","Morphine","2016-07-12",30,900,"EEG_FR","baseline",6.27029021248745,29,2.79932379415438,6.49806438
"519","RAT06","Morphine","2016-07-12",30,900,"EEG_PL","baseline",6.79327808196552,29,2.94997262687972,7.30326955251
"520","RAT06","Morphine","2016-07-12",30,900,"EEG_PR","baseline",3.93189143936943,30,3.03284407481472,3.891054953545
"521","RAT06","Morphine","2016-07-12",30,900,"EEG_OL","baseline",7.03417549771,30,3.67331656799238,7.21363605734
"522","RAT06","Morphine","2016-07-12",30,900,"EEG_OR","baseline",-17.7929981616557,30,4.34304056609807,-16.99192361455
"523","RAT06","Morphine","2016-07-12",30,1200,"EEG_FL","baseline",5.79877986150036,28,2.91879756062903,5.48768038397
"524","RAT06","Morphine","2016-07-12",30,1200,"EEG_FR","baseline",6.07067321137857,28,3.06254390385976,6.165062084825
"525","RAT06","Morphine","2016-07-12",30,1200,"EEG_PL","baseline",5.75785636228611,28,3.12523258953194,5.513929173605
"526","RAT06","Morphine","2016-07-12",30,1200,"EEG_PR","baseline",3.7321299422814,30,3.15873709174592,3.851111119335
"527","RAT06","Morphine","2016-07-12",30,1200,"EEG_OL","baseline",7.57215796253967,30,3.22200888146904,7.10590633747
"528","RAT06","Morphine","2016-07-12",30,1200,"EEG_OR","baseline",-17.0165563900367,30,2.84453391036941,-17.2162598209
"529","RAT06","Morphine","2016-07-12",30,1500,"EEG_FL","baseline",5.64566885536535,26,3.57944861769761,5.600587188945
"530","RAT06","Morphine","2016-07-12",30,1500,"EEG_FR","baseline",6.24038622413667,27,2.38627531719263,6.05128987989
"531","RAT06","Morphine","2016-07-12",30,1500,"EEG_PL","baseline",5.47270617591981,26,3.87308788480495,5.827805793485
"532","RAT06","Morphine","2016-07-12",30,1500,"EEG_PR","baseline",4.19549026967927,30,3.76661759009373,3.49658762971
"533","RAT06","Morphine","2016-07-12",30,1500,"EEG_OL","baseline",6.98363218708864,28,2.65577649038568,6.698538426765
"534","RAT06","Morphine","2016-07-12",30,1500,"EEG_OR","baseline",-16.81121277169,30,2.82303486488473,-17.27583093025
"535","RAT06","Morphine","2016-07-12",30,1800,"EEG_FL","baseline",5.71657822120026,30,3.79729030414839,6.270258105995
"536","RAT06","Morphine","2016-07-12",30,1800,"EEG_FR","baseline",5.98651590652577,30,3.20427712311081,6.132567745315
"537","RAT06","Morphine","2016-07-12",30,1800,"EEG_PL","baseline",5.72182624923543,30,3.72617052584674,6.02928030113
"538","RAT06","Morphine","2016-07-12",30,1800,"EEG_PR","baseline",3.33139616538497,30,3.60603744966803,4.107353136995
"539","RAT06","Morphine","2016-07-12",30,1800,"EEG_OL","baseline",6.86058782093333,30,3.20087143833503,7.341793772605
"540","RAT06","Morphine","2016-07-12",30,1800,"EEG_OR","baseline",-17.7946945342767,30,3.19392606375907,-17.30421443055
"541","RAT06","Morphine","2016-07-12",30,2100,"EEG_FL","0.032",5.94484953494,25,2.78341800264686,6.37277997117
"542","RAT06","Morphine","2016-07-12",30,2100,"EEG_FR","0.032",6.30062082563207,28,2.70071096217516,6.04520807287
"543","RAT06","Morphine","2016-07-12",30,2100,"EEG_PL","0.032",5.99614094942816,25,2.9131669193267,6.6188858296
"544","RAT06","Morphine","2016-07-12",30,2100,"EEG_PR","0.032",2.5218997130449,29,4.97023201799604,2.7035954261
"545","RAT06","Morphine","2016-07-12",30,2100,"EEG_OL","0.032",7.03042103863769,26,2.55430569099394,6.993862590375
"546","RAT06","Morphine","2016-07-12",30,2100,"EEG_OR","0.032",-16.5343301272233,30,2.71106369252593,-16.5280633207
"547","RAT06","Morphine","2016-07-12",30,2400,"EEG_FL","0.032",7.30205986011483,29,2.26873988364501,6.65877147908
"548","RAT06","Morphine","2016-07-12",30,2400,"EEG_FR","0.032",6.83910284548479,29,3.43618651533652,7.0465929401
"549","RAT06","Morphine","2016-07-12",30,2400,"EEG_PL","0.032",7.20626611083828,29,2.42369513331614,6.9708794345
"550","RAT06","Morphine","2016-07-12",30,2400,"EEG_PR","0.032",4.1482665132664,30,3.370001481527,4.54313486528
"551","RAT06","Morphine","2016-07-12",30,2400,"EEG_OL","0.032",8.17834486680467,30,3.07134175296038,7.512681229495
"552","RAT06","Morphine","2016-07-12",30,2400,"EEG_OR","0.032",-15.9191651589523,30,3.12387242092829,-15.46086868905
"553","RAT06","Morphine","2016-07-12",30,2700,"EEG_FL","0.032",5.71130797996204,26,3.32120609282429,5.76728175019
"554","RAT06","Morphine","2016-07-12",30,2700,"EEG_FR","0.032",6.40092532527621,29,2.93514668045239,6.29656411354
"555","RAT06","Morphine","2016-07-12",30,2700,"EEG_PL","0.032",5.94446023161878,24,3.15041240245425,5.99642332219
"556","RAT06","Morphine","2016-07-12",30,2700,"EEG_PR","0.032",3.70777925691169,27,2.74900902745204,3.77061400994
"557","RAT06","Morphine","2016-07-12",30,2700,"EEG_OL","0.032",6.81932570532923,26,2.49606575351758,6.864776745975
"558","RAT06","Morphine","2016-07-12",30,2700,"EEG_OR","0.032",-16.2088909469633,30,2.39322281766564,-16.0954031256
"559","RAT06","Morphine","2016-07-12",30,3000,"EEG_FL","0.032",5.973285084634,30,2.95189258538261,5.241269018475
"560","RAT06","Morphine","2016-07-12",30,3000,"EEG_FR","0.032",6.25389983742667,30,3.30700637244304,5.748366555315
"561","RAT06","Morphine","2016-07-12",30,3000,"EEG_PL","0.032",6.073517541991,30,2.92222020030782,5.636658577145
"562","RAT06","Morphine","2016-07-12",30,3000,"EEG_PR","0.032",3.4339510499373,30,3.35822408485905,2.84197652235
"563","RAT06","Morphine","2016-07-12",30,3000,"EEG_OL","0.032",6.9645293551725,30,3.23613753577428,6.66253735257
"564","RAT06","Morphine","2016-07-12",30,3000,"EEG_OR","0.032",-17.6232034980833,30,3.43461508231924,-16.8650967109
"565","RAT06","Morphine","2016-07-12",30,3300,"EEG_FL","0.032",6.6351716963539,29,3.03844221980256,6.98394445454
"566","RAT06","Morphine","2016-07-12",30,3300,"EEG_FR","0.032",6.1663309786294,30,4.0880129763747,5.99437668166
"567","RAT06","Morphine","2016-07-12",30,3300,"EEG_PL","0.032",6.60585443153803,29,3.01072144275714,6.91953257047
"568","RAT06","Morphine","2016-07-12",30,3300,"EEG_PR","0.032",4.1300472151043,30,3.90647356258309,4.108060658715
"569","RAT06","Morphine","2016-07-12",30,3300,"EEG_OL","0.032",7.269939074359,30,3.28704149580058,6.990444180035
"570","RAT06","Morphine","2016-07-12",30,3300,"EEG_OR","0.032",-16.89292961932,30,2.43971158114752,-16.92458149705
"571","RAT06","Morphine","2016-07-12",30,3600,"EEG_FL","0.032",7.0666464502575,28,2.7226667822487,7.351823783925
"572","RAT06","Morphine","2016-07-12",30,3600,"EEG_FR","0.032",7.05939970064193,29,2.71235750958718,7.40407659516
"573","RAT06","Morphine","2016-07-12",30,3600,"EEG_PL","0.032",7.02363334376929,28,2.66821711108395,7.03642039312
"574","RAT06","Morphine","2016-07-12",30,3600,"EEG_PR","0.032",4.3374165929175,30,2.76668627718067,3.90174817533
"575","RAT06","Morphine","2016-07-12",30,3600,"EEG_OL","0.032",7.92904254198633,30,2.42755697035169,8.19083210878
"576","RAT06","Morphine","2016-07-12",30,3600,"EEG_OR","0.032",-16.6275153690607,30,3.21199074140799,-16.4096628528
"577","RAT06","Morphine","2016-07-12",30,3900,"EEG_FL","0.1",5.63412266311893,29,3.35962464464866,5.56531582847
"578","RAT06","Morphine","2016-07-12",30,3900,"EEG_FR","0.1",6.63602396337828,29,2.80510492402868,7.04831553614
"579","RAT06","Morphine","2016-07-12",30,3900,"EEG_PL","0.1",5.75149843160638,29,3.11401583664922,5.62308447657
"580","RAT06","Morphine","2016-07-12",30,3900,"EEG_PR","0.1",3.5403768419349,30,3.21299256474518,3.739472121675
"581","RAT06","Morphine","2016-07-12",30,3900,"EEG_OL","0.1",7.04979265866586,29,2.4756278957908,6.99125725869
"582","RAT06","Morphine","2016-07-12",30,3900,"EEG_OR","0.1",-17.100324541184,30,3.63267063694528,-16.54219349295
"583","RAT06","Morphine","2016-07-12",30,4200,"EEG_FL","0.1",5.86132313607557,30,3.97647842261467,6.69321378211
"584","RAT06","Morphine","2016-07-12",30,4200,"EEG_FR","0.1",5.893442737974,30,4.09158834404535,6.90736567412
"585","RAT06","Morphine","2016-07-12",30,4200,"EEG_PL","0.1",6.04549716396167,30,3.83220306158516,6.822687481805
"586","RAT06","Morphine","2016-07-12",30,4200,"EEG_PR","0.1",2.79591465464443,30,3.36251378790469,2.94447094829
"587","RAT06","Morphine","2016-07-12",30,4200,"EEG_OL","0.1",6.8597994977356,30,3.4783690889886,6.55962174945
"588","RAT06","Morphine","2016-07-12",30,4200,"EEG_OR","0.1",-16.8418180587933,30,2.75341346074056,-16.47065168565
"589","RAT06","Morphine","2016-07-12",30,4500,"EEG_FL","0.1",5.80175481721916,25,3.32142193494429,6.41497544925
"590","RAT06","Morphine","2016-07-12",30,4500,"EEG_FR","0.1",6.610669106432,25,1.98536719964091,6.73685079643
"591","RAT06","Morphine","2016-07-12",30,4500,"EEG_PL","0.1",5.9389570009748,25,2.92094457461826,6.6774610466
"592","RAT06","Morphine","2016-07-12",30,4500,"EEG_PR","0.1",3.83165119993484,30,3.22109319339626,4.19613906758
"593","RAT06","Morphine","2016-07-12",30,4500,"EEG_OL","0.1",6.56873501591559,29,2.65419051637476,7.03556405925
"594","RAT06","Morphine","2016-07-12",30,4500,"EEG_OR","0.1",-17.6015285287967,30,2.79642141608044,-17.67144011735
"595","RAT06","Morphine","2016-07-12",30,4800,"EEG_FL","0.1",5.82157361549956,23,2.91945732045138,5.53878210728
"596","RAT06","Morphine","2016-07-12",30,4800,"EEG_FR","0.1",6.21117863654473,30,3.01339024717856,6.38842134391
"597","RAT06","Morphine","2016-07-12",30,4800,"EEG_PL","0.1",5.66957882348048,21,3.14412021275816,5.52057256757
"598","RAT06","Morphine","2016-07-12",30,4800,"EEG_PR","0.1",4.60624438802348,27,3.47684722849163,4.93740949715
"599","RAT06","Morphine","2016-07-12",30,4800,"EEG_OL","0.1",6.90185774893654,26,2.38960368873801,6.320945680385
"600","RAT06","Morphine","2016-07-12",30,4800,"EEG_OR","0.1",-18.2976526335567,30,3.74915286464095,-18.56124247575
"601","RAT06","Morphine","2016-07-12",30,5100,"EEG_FL","0.1",6.28265556766732,25,3.00150775976071,6.41307211093
"602","RAT06","Morphine","2016-07-12",30,5100,"EEG_FR","0.1",5.97897459158652,29,3.0484365252848,5.8012837596
"603","RAT06","Morphine","2016-07-12",30,5100,"EEG_PL","0.1",6.28084747975208,24,3.31170853756919,6.550904782595
"604","RAT06","Morphine","2016-07-12",30,5100,"EEG_PR","0.1",3.63627047909592,27,3.42313422130739,4.01953444149
"605","RAT06","Morphine","2016-07-12",30,5100,"EEG_OL","0.1",7.92329606273357,28,3.37585126791336,8.83893428116
"606","RAT06","Morphine","2016-07-12",30,5100,"EEG_OR","0.1",-16.57912794435,30,2.70933583640979,-16.49212963735
"607","RAT06","Morphine","2016-07-12",30,5400,"EEG_FL","0.1",5.509440009579,20,2.13296993577597,5.210155955975
"608","RAT06","Morphine","2016-07-12",30,5400,"EEG_FR","0.1",5.36616262047999,29,2.34074261709169,5.84799074124
"609","RAT06","Morphine","2016-07-12",30,5400,"EEG_PL","0.1",5.43780986872263,19,2.15978311258215,5.17467628173
"610","RAT06","Morphine","2016-07-12",30,5400,"EEG_PR","0.1",3.41281969534305,22,3.26706167179555,4.10245184787
"611","RAT06","Morphine","2016-07-12",30,5400,"EEG_OL","0.1",6.88063889115705,21,2.89608893557537,7.35936047282
"612","RAT06","Morphine","2016-07-12",30,5400,"EEG_OR","0.1",-17.834023345724,30,3.71682950773712,-17.64196973665
"613","RAT06","Morphine","2016-07-12",30,5700,"EEG_FL","0.32",5.6673531285502,30,2.96972483483597,5.732940047255
"614","RAT06","Morphine","2016-07-12",30,5700,"EEG_FR","0.32",5.646859303088,30,3.10244211658358,5.929899712845
"615","RAT06","Morphine","2016-07-12",30,5700,"EEG_PL","0.32",5.84696788299303,30,2.86123866665487,5.537351128895
"616","RAT06","Morphine","2016-07-12",30,5700,"EEG_PR","0.32",2.73576217659547,30,3.21142324558324,3.409716724775
"617","RAT06","Morphine","2016-07-12",30,5700,"EEG_OL","0.32",6.39546252241133,30,3.30123954142485,6.4246942552
"618","RAT06","Morphine","2016-07-12",30,5700,"EEG_OR","0.32",-16.4643959459737,30,3.00286898618787,-16.5408127743
"619","RAT06","Morphine","2016-07-12",30,6000,"EEG_FL","0.32",5.16938086377069,29,3.09134844618051,5.86986900198
"620","RAT06","Morphine","2016-07-12",30,6000,"EEG_FR","0.32",5.78804722061459,29,3.58672087011641,6.4847425307
"621","RAT06","Morphine","2016-07-12",30,6000,"EEG_PL","0.32",5.49880715051486,29,2.82735641439617,6.45877120248
"622","RAT06","Morphine","2016-07-12",30,6000,"EEG_PR","0.32",4.10214062744177,30,3.19167181016995,4.24837225202
"623","RAT06","Morphine","2016-07-12",30,6000,"EEG_OL","0.32",6.9113229833245,30,3.23577858575655,7.421975823225
"624","RAT06","Morphine","2016-07-12",30,6000,"EEG_OR","0.32",-16.2431513661567,30,2.83487431596573,-15.90472381005
"625","RAT06","Morphine","2016-07-12",30,6300,"EEG_FL","0.32",4.79658706160271,24,3.74098153636481,4.87629986888
"626","RAT06","Morphine","2016-07-12",30,6300,"EEG_FR","0.32",4.96778783355609,25,3.29542001749675,5.12685175276
"627","RAT06","Morphine","2016-07-12",30,6300,"EEG_PL","0.32",5.23905388985717,24,3.04092623915456,5.13142404462
"628","RAT06","Morphine","2016-07-12",30,6300,"EEG_PR","0.32",3.20487796738397,30,4.84774301807708,3.03683113893
"629","RAT06","Morphine","2016-07-12",30,6300,"EEG_OL","0.32",7.17034971848433,30,4.87151167701439,7.499837548085
"630","RAT06","Morphine","2016-07-12",30,6300,"EEG_OR","0.32",-15.9764304501733,30,3.26697172533213,-15.0797375024
"631","RAT06","Morphine","2016-07-12",30,6600,"EEG_FL","0.32",5.42331340703537,30,2.411516472086,5.938121512765
"632","RAT06","Morphine","2016-07-12",30,6600,"EEG_FR","0.32",5.30842772227785,30,2.32766008954515,5.59435086389
"633","RAT06","Morphine","2016-07-12",30,6600,"EEG_PL","0.32",5.25713903657567,30,2.79032696099815,5.87537980005
"634","RAT06","Morphine","2016-07-12",30,6600,"EEG_PR","0.32",3.06552380531384,30,2.6732143354595,3.762797340815
"635","RAT06","Morphine","2016-07-12",30,6600,"EEG_OL","0.32",6.86963300056167,30,3.00239498996263,7.257872733715
"636","RAT06","Morphine","2016-07-12",30,6600,"EEG_OR","0.32",-17.76361812456,30,3.44461887264429,-18.0483508403
"637","RAT06","Morphine","2016-07-12",30,6900,"EEG_FL","0.32",6.67350068419493,28,3.41957222148538,7.18228529802
"638","RAT06","Morphine","2016-07-12",30,6900,"EEG_FR","0.32",6.92836510737143,28,3.23420001176495,6.651747923555
"639","RAT06","Morphine","2016-07-12",30,6900,"EEG_PL","0.32",6.55790657157898,28,3.58873662867611,6.91112692753
"640","RAT06","Morphine","2016-07-12",30,6900,"EEG_PR","0.32",4.050128516053,29,3.70717376770671,3.99218172026
"641","RAT06","Morphine","2016-07-12",30,6900,"EEG_OL","0.32",6.63209266016583,30,3.68181520673422,6.76863106239
"642","RAT06","Morphine","2016-07-12",30,6900,"EEG_OR","0.32",-16.3660794749667,30,3.07581715423449,-16.59959755775
"643","RAT06","Morphine","2016-07-12",30,7200,"EEG_FL","0.32",6.60590183662133,30,3.1074896431385,5.87115813466
"644","RAT06","Morphine","2016-07-12",30,7200,"EEG_FR","0.32",6.2936769013566,30,3.17288611068342,6.60866741837
"645","RAT06","Morphine","2016-07-12",30,7200,"EEG_PL","0.32",6.639187867061,30,3.09684984883135,6.57617086732
"646","RAT06","Morphine","2016-07-12",30,7200,"EEG_PR","0.32",4.25651019161107,30,3.05986623615117,5.46732717749
"647","RAT06","Morphine","2016-07-12",30,7200,"EEG_OL","0.32",8.356244616676,30,2.68214138760777,8.785282346895
"648","RAT06","Morphine","2016-07-12",30,7200,"EEG_OR","0.32",-17.2926575483133,30,3.40731082166067,-16.8785827231
"649","RAT06","Morphine","2016-07-12",30,7500,"EEG_FL","1",6.40970919627179,28,2.8267751567707,6.03998145098
"650","RAT06","Morphine","2016-07-12",30,7500,"EEG_FR","1",6.63021676108257,28,2.79586589484244,6.883944096295
"651","RAT06","Morphine","2016-07-12",30,7500,"EEG_PL","1",6.21414119742095,28,2.78120322729199,5.707987972965
"652","RAT06","Morphine","2016-07-12",30,7500,"EEG_PR","1",4.25922348109917,29,3.72686505063643,3.26610427396
"653","RAT06","Morphine","2016-07-12",30,7500,"EEG_OL","1",6.32549026908552,29,2.44038785526529,6.06497936693
"654","RAT06","Morphine","2016-07-12",30,7500,"EEG_OR","1",-16.9186061559333,30,2.10797770443047,-16.52313525845
"655","RAT06","Morphine","2016-07-12",30,7800,"EEG_FL","1",4.8022039744303,30,3.4585551712782,4.901216583515
"656","RAT06","Morphine","2016-07-12",30,7800,"EEG_FR","1",5.36579246427867,30,2.72957863482168,5.857507774225
"657","RAT06","Morphine","2016-07-12",30,7800,"EEG_PL","1",4.90771138645294,30,3.24055375423712,5.15859410353
"658","RAT06","Morphine","2016-07-12",30,7800,"EEG_PR","1",2.81058083753133,30,3.11998312035434,3.47753749199
"659","RAT06","Morphine","2016-07-12",30,7800,"EEG_OL","1",6.34912489717333,30,3.22121054141325,6.872293526435
"660","RAT06","Morphine","2016-07-12",30,7800,"EEG_OR","1",-17.5760417451067,30,3.12241438805633,-17.384560898
"661","RAT06","Morphine","2016-07-12",30,8100,"EEG_FL","1",6.26743950097196,28,2.72893289109039,6.00286278196
"662","RAT06","Morphine","2016-07-12",30,8100,"EEG_FR","1",5.96534671790536,28,2.38309286078926,6.144185310245
"663","RAT06","Morphine","2016-07-12",30,8100,"EEG_PL","1",6.26520120109214,28,2.85843485288049,6.831788261095
"664","RAT06","Morphine","2016-07-12",30,8100,"EEG_PR","1",2.86690229609286,30,3.10950143693401,3.071973629275
"665","RAT06","Morphine","2016-07-12",30,8100,"EEG_OL","1",7.35519519256172,29,2.31500527889583,7.44209355688
"666","RAT06","Morphine","2016-07-12",30,8100,"EEG_OR","1",-17.4091086596433,30,3.04001151642408,-17.3671405274
"667","RAT06","Morphine","2016-07-12",30,8400,"EEG_FL","1",5.33308240170901,25,3.78847079182167,5.03452078528
"668","RAT06","Morphine","2016-07-12",30,8400,"EEG_FR","1",5.9005801000616,25,2.97046800860739,6.42284578704
"669","RAT06","Morphine","2016-07-12",30,8400,"EEG_PL","1",5.20172371945008,25,3.8297023435553,5.17473148966
"670","RAT06","Morphine","2016-07-12",30,8400,"EEG_PR","1",4.7330149930483,30,3.25953544686613,4.98492942651
"671","RAT06","Morphine","2016-07-12",30,8400,"EEG_OL","1",6.60017228433947,30,4.48761736771274,5.51357987905
"672","RAT06","Morphine","2016-07-12",30,8400,"EEG_OR","1",-16.7013708026767,30,2.80650963859847,-16.54400119465
"673","RAT06","Morphine","2016-07-12",30,8700,"EEG_FL","1",6.83694116933462,26,2.78323317101179,7.10864060368
"674","RAT06","Morphine","2016-07-12",30,8700,"EEG_FR","1",6.91194506648681,26,2.99577441321337,7.310614364125
"675","RAT06","Morphine","2016-07-12",30,8700,"EEG_PL","1",6.74575119128442,26,2.70109995825412,6.88096721773
